label,Lx0,Ly0,Lx1,Ly1,Lx2,Ly2,Lx3,Ly3,Lx4,Ly4,Lx5,Ly5,Lx6,Ly6,Lx7,Ly7,Lx8,Ly8,Lx9,Ly9,Lx10,Ly10,Lx11,Ly11,Lx12,Ly12,Lx13,Ly13,Lx14,Ly14,Lx15,Ly15,Lx16,Ly16,Lx17,Ly17,Lx18,Ly18,Lx19,Ly19,Lx20,Ly20,Rx0,Ry0,Rx1,Ry1,Rx2,Ry2,Rx3,Ry3,Rx4,Ry4,Rx5,Ry5,Rx6,Ry6,Rx7,Ry7,Rx8,Ry8,Rx9,Ry9,Rx10,Ry10,Rx11,Ry11,Rx12,Ry12,Rx13,Ry13,Rx14,Ry14,Rx15,Ry15,Rx16,Ry16,Rx17,Ry17,Rx18,Ry18,Rx19,Ry19,Rx20,Ry20
STUDY,0.0,0.0,0.204035,-0.220428,0.410228,-0.403637,0.581769,-0.473899,0.724324,-0.483255,0.356377,-0.66321,0.589172,-0.860103,0.755544,-0.953993,0.892155,-1.0,0.361856,-0.617068,0.597534,-0.867269,0.780155,-0.953115,0.929428,-0.970151,0.382576,-0.502086,0.686877,-0.569154,0.844796,-0.500584,0.933603,-0.406141,0.415819,-0.336912,0.647157,-0.330811,0.746667,-0.249847,0.801687,-0.153222,0.0,0.0,-0.237683,-0.191344,-0.337863,-0.386572,-0.381172,-0.514779,-0.429132,-0.605553,-0.172452,-0.681894,-0.366862,-0.837064,-0.497047,-0.926407,-0.61048,-0.993816,-0.12574,-0.6542,-0.347896,-0.851103,-0.490596,-0.945595,-0.608522,-1.0,-0.11093,-0.558809,-0.33189,-0.700793,-0.481655,-0.743888,-0.602229,-0.758092,-0.132121,-0.41414,-0.305892,-0.427726,-0.426507,-0.416627,-0.529335,-0.392241
STUDY,0.0,0.0,0.239886,-0.139034,0.449383,-0.281128,0.609524,-0.361314,0.747959,-0.385867,0.373726,-0.643651,0.630455,-0.80985,0.813359,-0.871915,0.954579,-0.885639,0.389406,-0.601934,0.65093,-0.846111,0.848558,-0.915289,1.0,-0.918841,0.412459,-0.476495,0.729729,-0.494861,0.856362,-0.356885,0.910767,-0.224875,0.441856,-0.29468,0.662147,-0.243722,0.721943,-0.12124,0.735486,0.001339,0.0,0.0,-0.230995,-0.138326,-0.359115,-0.31665,-0.446424,-0.443169,-0.536366,-0.52167,-0.241057,-0.660111,-0.422544,-0.829417,-0.549152,-0.928928,-0.653885,-1.0,-0.171185,-0.637903,-0.381556,-0.839686,-0.532759,-0.934659,-0.657249,-0.983072,-0.121889,-0.540735,-0.340223,-0.642327,-0.493787,-0.623791,-0.61045,-0.577052,-0.106732,-0.381901,-0.291109,-0.367846,-0.400212,-0.319823,-0.481898,-0.253957
STUDY,0.0,0.0,0.382652,-0.006573,0.602151,-0.094837,0.770994,-0.141126,0.942604,-0.167102,0.557935,-0.612291,0.802029,-0.771482,0.947459,-0.643215,1.0,-0.47427,0.496893,-0.620358,0.802426,-0.830916,0.94765,-0.660553,0.995373,-0.462993,0.44744,-0.525832,0.769698,-0.425373,0.809984,-0.159249,0.776899,0.0232,0.415968,-0.35067,0.641352,-0.196105,0.668468,-0.018713,0.640067,0.107376,0.0,0.0,-0.303442,-0.163983,-0.503124,-0.376761,-0.645231,-0.548742,-0.788129,-0.665703,-0.399808,-0.800925,-0.634915,-1.0,-0.809853,-0.917256,-0.915291,-0.793574,-0.298604,-0.791422,-0.599888,-0.98304,-0.78327,-0.884298,-0.867769,-0.755974,-0.207666,-0.691379,-0.504536,-0.573256,-0.578659,-0.331014,-0.573685,-0.140637,-0.138002,-0.516603,-0.365194,-0.353723,-0.441174,-0.180275,-0.465595,-0.044506
STUDY,0.0,0.0,0.312496,0.028305,0.498396,0.012995,0.652081,0.006411,0.797129,0.0271,0.481924,-0.458447,0.706444,-0.495448,0.868594,-0.481004,0.993516,-0.450394,0.44105,-0.460346,0.713932,-0.51477,0.878606,-0.474519,1.0,-0.414319,0.406659,-0.377345,0.666588,-0.176563,0.676442,0.024845,0.638317,0.175467,0.379996,-0.231699,0.552477,-0.052714,0.553846,0.080379,0.517983,0.181412,0.0,0.0,-0.297193,-0.147058,-0.501595,-0.340147,-0.653115,-0.501964,-0.793347,-0.627914,-0.448532,-0.766853,-0.676328,-0.953201,-0.853819,-0.983491,-1.0,-0.960382,-0.342439,-0.765256,-0.632466,-0.920957,-0.833593,-0.9496,-0.988979,-0.935962,-0.236043,-0.66668,-0.527686,-0.517421,-0.654696,-0.294333,-0.73169,-0.103012,-0.148632,-0.480927,-0.343807,-0.289774,-0.438028,-0.116507,-0.503042,0.024421
STUDY,0.0,0.0,0.325298,0.063539,0.523391,0.03718,0.682493,0.039125,0.833286,0.065295,0.530781,-0.492288,0.793357,-0.595955,0.940183,-0.464137,1.0,-0.276704,0.472453,-0.498549,0.788738,-0.624001,0.929413,-0.479396,0.988976,-0.301329,0.417695,-0.401677,0.70694,-0.219254,0.712383,0.01133,0.658511,0.17178,0.37798,-0.225667,0.575889,-0.035243,0.582073,0.117061,0.54151,0.21637,0.0,0.0,-0.319046,-0.122141,-0.538664,-0.306349,-0.68576,-0.475965,-0.821569,-0.600653,-0.502314,-0.806473,-0.77798,-1.0,-0.935082,-0.8322,-0.972591,-0.653047,-0.377684,-0.800618,-0.707457,-0.971624,-0.875193,-0.790156,-0.914791,-0.599558,-0.26193,-0.678738,-0.535889,-0.554235,-0.644163,-0.309079,-0.670872,-0.124482,-0.164928,-0.469205,-0.359585,-0.265633,-0.440922,-0.087049,-0.480327,0.038288
STUDY,0.0,0.0,0.290956,0.075712,0.472085,0.069693,0.623713,0.089904,0.754569,0.141867,0.506117,-0.407335,0.729569,-0.441062,0.887123,-0.382858,1.0,-0.297179,0.454842,-0.406889,0.72181,-0.472317,0.885929,-0.387126,0.9986,-0.269612,0.401628,-0.312362,0.648602,-0.099287,0.652536,0.090746,0.60612,0.221647,0.355506,-0.152787,0.529956,0.037722,0.548662,0.167084,0.527184,0.254193,0.0,0.0,-0.303596,-0.101219,-0.498828,-0.274344,-0.626332,-0.419037,-0.751583,-0.526229,-0.461214,-0.665781,-0.696713,-0.806587,-0.863089,-0.788488,-1.0,-0.736981,-0.354854,-0.654238,-0.624331,-0.724667,-0.807084,-0.661084,-0.934133,-0.599273,-0.252145,-0.553903,-0.508709,-0.319941,-0.503737,-0.122477,-0.454885,-0.018626,-0.16867,-0.388796,-0.367621,-0.179875,-0.390989,-0.031047,-0.368098,0.041822
STUDY,0.0,0.0,0.268326,0.084189,0.459392,0.078838,0.604374,0.107705,0.741402,0.165116,0.477731,-0.37966,0.705756,-0.411293,0.866064,-0.384394,0.986156,-0.333673,0.4387,-0.379456,0.703375,-0.437323,0.875313,-0.377024,1.0,-0.289911,0.392832,-0.287513,0.645463,-0.079839,0.643548,0.111985,0.595863,0.241427,0.350987,-0.131522,0.536082,0.055941,0.550614,0.186877,0.526845,0.268589,0.0,0.0,-0.301908,-0.080763,-0.492709,-0.23667,-0.623393,-0.376105,-0.759991,-0.481223,-0.46717,-0.634144,-0.706978,-0.756203,-0.86638,-0.76152,-1.0,-0.738307,-0.370589,-0.625751,-0.640279,-0.668862,-0.828639,-0.6205,-0.964868,-0.573382,-0.271657,-0.530475,-0.517446,-0.317179,-0.511453,-0.129169,-0.460405,-0.021795,-0.189109,-0.371276,-0.374261,-0.160832,-0.387672,-0.021886,-0.35585,0.043657
STUDY,0.0,0.0,0.306341,0.091089,0.547823,0.127605,0.733519,0.190453,0.877571,0.278559,0.594345,-0.412627,0.903073,-0.481005,1.0,-0.256098,0.984246,-0.050799,0.547435,-0.388145,0.896499,-0.429901,0.983029,-0.215536,0.972,-0.03245,0.483444,-0.261085,0.760387,-0.027298,0.758123,0.198397,0.701605,0.325412,0.428716,-0.060398,0.621437,0.155672,0.640279,0.310727,0.614603,0.401722,0.0,0.0,-0.322062,-0.106782,-0.537367,-0.269827,-0.68176,-0.384051,-0.821321,-0.417569,-0.518274,-0.707987,-0.808383,-0.819323,-0.95076,-0.633056,-1.0,-0.457975,-0.404439,-0.681154,-0.748045,-0.739531,-0.902304,-0.538399,-0.941333,-0.368681,-0.29788,-0.554363,-0.573708,-0.314282,-0.567155,-0.116095,-0.494142,-0.043254,-0.208592,-0.366787,-0.420102,-0.128178,-0.431509,0.012265,-0.388345,0.043617
STUDY,0.0,0.0,0.271525,0.039966,0.484649,0.092673,0.645078,0.189457,0.765364,0.296478,0.530152,-0.3162,0.776897,-0.281367,0.922258,-0.170591,1.0,-0.047179,0.478133,-0.288622,0.763398,-0.285698,0.903204,-0.158329,0.971988,-0.020261,0.414858,-0.17938,0.651937,0.036631,0.661468,0.220016,0.622216,0.334755,0.356612,-0.017413,0.523585,0.17263,0.555178,0.295396,0.550865,0.375068,0.0,0.0,-0.317079,-0.089321,-0.533434,-0.226411,-0.668901,-0.341589,-0.789638,-0.398074,-0.527624,-0.66764,-0.806932,-0.763948,-0.952633,-0.569616,-1.0,-0.391238,-0.413547,-0.645613,-0.74979,-0.655656,-0.88003,-0.446733,-0.896493,-0.283238,-0.304618,-0.519205,-0.569379,-0.245391,-0.563111,-0.048886,-0.496568,0.036184,-0.205117,-0.330444,-0.401646,-0.078827,-0.428479,0.059997,-0.409791,0.113056
STUDY,0.0,0.0,0.273988,0.012249,0.515794,0.07596,0.694477,0.20836,0.833728,0.350775,0.573633,-0.339884,0.889179,-0.371037,1.0,-0.165783,0.995459,0.033209,0.525215,-0.301804,0.867444,-0.338977,0.968163,-0.123362,0.959467,0.071648,0.455971,-0.176169,0.720742,0.050216,0.73641,0.269297,0.692284,0.387796,0.390023,0.014958,0.585218,0.224671,0.619876,0.368285,0.604178,0.442102,0.0,0.0,-0.331248,-0.087363,-0.543482,-0.213238,-0.683046,-0.306958,-0.814365,-0.34604,-0.552372,-0.684307,-0.853176,-0.767529,-0.974734,-0.549965,-1.0,-0.36557,-0.430963,-0.657233,-0.791147,-0.66794,-0.916639,-0.431619,-0.928125,-0.245721,-0.312443,-0.518104,-0.580366,-0.266425,-0.59106,-0.054287,-0.544289,0.042969,-0.207148,-0.311116,-0.404192,-0.063182,-0.446752,0.092797,-0.44931,0.159984
STUDY,0.0,0.0,0.245314,0.018497,0.459012,0.081718,0.605759,0.210189,0.71906,0.334237,0.512891,-0.26411,0.739976,-0.199399,0.891056,-0.110899,1.0,-0.020911,0.457529,-0.231204,0.724271,-0.18342,0.879062,-0.080452,0.985919,0.017606,0.389017,-0.127251,0.616507,0.095662,0.624574,0.259776,0.596656,0.352995,0.32205,0.02104,0.484708,0.210095,0.522362,0.324725,0.535047,0.393936,0.0,0.0,-0.288985,-0.090339,-0.482838,-0.209975,-0.615395,-0.309791,-0.734142,-0.358149,-0.47188,-0.582967,-0.714707,-0.665821,-0.873669,-0.627932,-1.0,-0.558862,-0.374646,-0.557564,-0.651291,-0.547455,-0.825821,-0.478183,-0.951674,-0.403035,-0.276862,-0.442752,-0.512766,-0.213164,-0.54483,-0.02888,-0.539011,0.095468,-0.189958,-0.265577,-0.358196,-0.041446,-0.411846,0.084012,-0.433095,0.162762
STUDY,0.0,0.0,0.267493,-0.009232,0.531453,0.061531,0.717689,0.223796,0.853524,0.410333,0.609218,-0.299062,0.920471,-0.288228,1.0,-0.062831,0.970802,0.112612,0.551858,-0.246727,0.888142,-0.23953,0.965616,0.000274,0.937891,0.177937,0.470843,-0.110485,0.73518,0.10746,0.758735,0.329066,0.722441,0.434951,0.394342,0.083155,0.586701,0.301016,0.638584,0.447984,0.642719,0.515975,0.0,0.0,-0.330437,-0.083588,-0.550218,-0.216654,-0.69057,-0.32671,-0.81376,-0.390697,-0.541623,-0.682892,-0.810389,-0.699582,-0.941627,-0.519447,-1.0,-0.350123,-0.428517,-0.635118,-0.749662,-0.622528,-0.899946,-0.440503,-0.960477,-0.282544,-0.316465,-0.483681,-0.58832,-0.23819,-0.585149,-0.050456,-0.523155,0.03295,-0.212972,-0.271551,-0.425607,-0.03811,-0.450631,0.102455,-0.42286,0.15442
STUDY,0.0,0.0,0.263513,0.01663,0.488141,0.100372,0.637071,0.26882,0.734995,0.427632,0.558903,-0.215751,0.804796,-0.153008,0.931033,-0.010005,1.0,0.132304,0.496284,-0.171592,0.755196,-0.108406,0.87378,0.060049,0.927263,0.218639,0.413536,-0.062638,0.612973,0.152355,0.65086,0.336705,0.645323,0.452478,0.330721,0.088781,0.48064,0.27687,0.529753,0.400678,0.551429,0.483633,0.0,0.0,-0.298297,-0.061864,-0.494449,-0.181918,-0.627923,-0.290711,-0.746941,-0.346653,-0.474826,-0.558162,-0.718166,-0.598955,-0.876208,-0.537518,-1.0,-0.446766,-0.371746,-0.520994,-0.649471,-0.464038,-0.815751,-0.356917,-0.927894,-0.254753,-0.267738,-0.394429,-0.508329,-0.166328,-0.522365,-0.005092,-0.500448,0.094048,-0.172574,-0.208233,-0.342587,0.018993,-0.382205,0.119733,-0.389242,0.163315
STUDY,0.0,0.0,0.279004,-0.076486,0.534459,0.011142,0.687236,0.245227,0.781101,0.486048,0.598039,-0.243097,0.913785,-0.194744,1.0,0.01982,0.998717,0.208291,0.542991,-0.157514,0.842597,-0.065388,0.920881,0.147597,0.918414,0.311577,0.455272,-0.012569,0.671353,0.230922,0.700631,0.41975,0.683582,0.527283,0.359764,0.165292,0.505622,0.371526,0.562581,0.492081,0.590679,0.567608,0.0,0.0,-0.301071,-0.070866,-0.498138,-0.191395,-0.628474,-0.286757,-0.750842,-0.325005,-0.522444,-0.589001,-0.78497,-0.619935,-0.923802,-0.489407,-1.0,-0.338344,-0.41477,-0.553033,-0.700922,-0.492143,-0.865748,-0.334706,-0.955772,-0.199229,-0.297252,-0.424747,-0.537187,-0.153238,-0.528039,0.029256,-0.467378,0.117689,-0.186086,-0.235179,-0.372337,0.015542,-0.392798,0.124496,-0.367943,0.149111
STUDY,0.0,0.0,0.260726,-0.042788,0.489256,0.052743,0.639237,0.258562,0.735613,0.453815,0.56234,-0.22564,0.831195,-0.159873,0.947027,0.001506,1.0,0.16468,0.505754,-0.149407,0.765906,-0.080012,0.886755,0.096562,0.939695,0.263947,0.424997,-0.019947,0.617533,0.193715,0.65247,0.36523,0.644685,0.472005,0.336372,0.130849,0.474969,0.321474,0.523725,0.437407,0.547349,0.516017,0.0,0.0,-0.277609,-0.062604,-0.464647,-0.149532,-0.586745,-0.225258,-0.693684,-0.270384,-0.497205,-0.531136,-0.724816,-0.56134,-0.876486,-0.508982,-1.0,-0.433067,-0.390321,-0.490221,-0.629777,-0.443842,-0.789909,-0.329355,-0.896596,-0.211643,-0.279253,-0.363541,-0.48664,-0.138264,-0.507419,0.029357,-0.485634,0.127754,-0.176295,-0.180483,-0.336836,0.040694,-0.373785,0.143669,-0.374382,0.178005
STUDY,0.0,0.0,0.280167,-0.009021,0.541778,0.089834,0.720146,0.292081,0.837974,0.504347,0.628177,-0.231823,0.945558,-0.152972,1.0,0.07534,0.968851,0.247811,0.571646,-0.160264,0.907265,-0.079216,0.977726,0.141587,0.952346,0.305164,0.482501,-0.019736,0.728451,0.204723,0.753108,0.410995,0.72182,0.523804,0.390354,0.163603,0.561379,0.370274,0.61759,0.504906,0.637533,0.582603,0.0,0.0,-0.341404,-0.099654,-0.608692,-0.230831,-0.81302,-0.337645,-1.0,-0.423602,-0.577775,-0.634252,-0.832661,-0.575943,-0.934944,-0.388908,-0.97223,-0.247659,-0.462064,-0.583035,-0.769075,-0.426192,-0.853509,-0.214055,-0.870284,-0.072167,-0.341306,-0.440406,-0.60358,-0.121327,-0.571768,0.033461,-0.504873,0.064097,-0.221737,-0.248236,-0.425934,0.038841,-0.419428,0.128747,-0.375475,0.109913
STUDY,0.0,0.0,0.291954,-0.069064,0.577397,0.036673,0.780203,0.256774,0.924059,0.473838,0.640714,-0.286329,0.980767,-0.192995,1.0,0.038894,0.927617,0.162231,0.580273,-0.184489,0.905184,-0.045156,0.918749,0.163432,0.864073,0.25025,0.490357,-0.023608,0.736834,0.212696,0.758876,0.402548,0.731144,0.474162,0.394137,0.17156,0.583127,0.379615,0.641193,0.513291,0.663271,0.567135,0.0,0.0,-0.33211,-0.130045,-0.601961,-0.286175,-0.809929,-0.392818,-1.0,-0.491726,-0.535895,-0.662921,-0.835781,-0.563672,-0.912556,-0.334921,-0.902084,-0.200892,-0.396262,-0.577482,-0.720149,-0.407017,-0.817616,-0.187202,-0.827364,-0.03894,-0.261418,-0.407883,-0.529343,-0.142354,-0.557358,0.014995,-0.527253,0.083108,-0.139572,-0.20259,-0.35032,0.033905,-0.404267,0.131964,-0.414072,0.158786
STUDY,0.0,0.0,0.188171,-0.302305,0.397002,-0.489783,0.593566,-0.528473,0.743775,-0.505619,0.390613,-0.599641,0.684786,-0.704225,0.845617,-0.665412,0.956293,-0.608291,0.407779,-0.434039,0.712545,-0.532151,0.886514,-0.505269,1.0,-0.471814,0.42798,-0.230499,0.71511,-0.298188,0.875509,-0.28936,0.981298,-0.286067,0.445583,-0.005477,0.683005,-0.054738,0.825984,-0.078165,0.932905,-0.105841,0.0,0.0,-0.085032,-0.3092,-0.194747,-0.586047,-0.330923,-0.757536,-0.445515,-0.865885,-0.10828,-0.676376,-0.288117,-0.952037,-0.449857,-1.0,-0.570509,-0.990077,-0.105597,-0.527217,-0.335834,-0.775124,-0.531419,-0.830011,-0.668949,-0.832096,-0.140461,-0.336055,-0.394284,-0.504105,-0.584288,-0.55424,-0.710548,-0.566781,-0.206531,-0.130592,-0.434972,-0.21979,-0.582787,-0.274131,-0.690023,-0.316369
STUDY,0.0,0.0,0.061,-0.349259,0.188257,-0.607862,0.342123,-0.756474,0.47223,-0.825226,0.164317,-0.596142,0.399781,-0.824194,0.555122,-0.92668,0.682732,-1.0,0.248686,-0.411448,0.492901,-0.647816,0.65936,-0.778381,0.782663,-0.878726,0.332666,-0.222657,0.551008,-0.445965,0.705997,-0.581309,0.819197,-0.692709,0.412154,-0.052942,0.599644,-0.243041,0.718781,-0.365493,0.815196,-0.469293,0.0,0.0,0.030431,-0.266412,0.030603,-0.516374,0.013635,-0.726687,-0.016994,-0.877518,0.05262,-0.477137,-0.017969,-0.740451,-0.1013,-0.887981,-0.1841,-1.0,-0.004066,-0.368318,-0.097935,-0.642713,-0.204618,-0.809868,-0.292375,-0.924685,-0.093959,-0.249554,-0.196234,-0.499441,-0.291747,-0.666076,-0.363604,-0.779883,-0.211224,-0.129319,-0.313077,-0.322735,-0.386659,-0.45622,-0.449853,-0.562495
STUDY,0.0,0.0,0.010976,-0.321743,0.050441,-0.599456,0.141305,-0.799786,0.254891,-0.871291,0.122439,-0.561068,0.278998,-0.78856,0.383972,-0.904711,0.474667,-1.0,0.208692,-0.447975,0.373574,-0.683371,0.491585,-0.836099,0.582443,-0.963232,0.296291,-0.322292,0.451486,-0.544896,0.568683,-0.703093,0.654079,-0.829443,0.375194,-0.195808,0.511375,-0.389643,0.599613,-0.52652,0.672437,-0.642509,0.0,0.0,0.071405,-0.224768,0.10899,-0.479968,0.098058,-0.683865,0.032185,-0.799094,0.064435,-0.457905,0.000808,-0.713047,-0.054266,-0.86518,-0.108941,-0.988663,-0.025291,-0.396618,-0.103813,-0.691335,-0.168795,-0.864719,-0.217036,-1.0,-0.130582,-0.327033,-0.2063,-0.606348,-0.265204,-0.783524,-0.309659,-0.91375,-0.242602,-0.249451,-0.311387,-0.469501,-0.362196,-0.601748,-0.407701,-0.712145
STUDY,0.0,0.0,-0.001435,-0.317295,0.036085,-0.573346,0.10118,-0.774644,0.182819,-0.911233,0.138757,-0.541116,0.228689,-0.744672,0.290221,-0.878437,0.34281,-1.0,0.214092,-0.479637,0.314967,-0.685912,0.391142,-0.837506,0.453243,-0.979433,0.296767,-0.397696,0.404526,-0.603088,0.486209,-0.752648,0.55111,-0.888621,0.375969,-0.298893,0.470418,-0.498132,0.539542,-0.624174,0.601553,-0.731144,0.0,0.0,0.043023,-0.228949,0.045013,-0.432203,0.037941,-0.606005,0.018469,-0.734982,-0.002605,-0.431629,-0.003855,-0.660401,-0.022039,-0.823866,-0.053428,-0.964638,-0.065998,-0.419841,-0.085901,-0.666003,-0.119055,-0.844578,-0.154009,-1.0,-0.149504,-0.407717,-0.181812,-0.65168,-0.218329,-0.827438,-0.254634,-0.962893,-0.248112,-0.384566,-0.298344,-0.593311,-0.334436,-0.740312,-0.367587,-0.858621
STUDY,0.0,0.0,-0.019889,-0.297193,0.017285,-0.508826,0.090099,-0.645017,0.167159,-0.710042,0.062656,-0.594072,0.134076,-0.780157,0.184664,-0.896307,0.229062,-1.0,0.130551,-0.572276,0.211127,-0.76107,0.272971,-0.865742,0.325267,-0.956954,0.210326,-0.516028,0.27729,-0.700801,0.337683,-0.829206,0.389012,-0.940069,0.293103,-0.429508,0.352208,-0.620024,0.394484,-0.727687,0.435888,-0.821677,0.0,0.0,0.062528,-0.260246,0.081193,-0.472616,0.075715,-0.646028,0.0539,-0.771784,0.025613,-0.47763,0.001022,-0.699931,-0.025867,-0.858294,-0.0566,-0.989728,-0.054215,-0.464237,-0.07415,-0.704142,-0.100811,-0.868803,-0.122335,-1.0,-0.144151,-0.450134,-0.164295,-0.681173,-0.190002,-0.845662,-0.208652,-0.971307,-0.239989,-0.422026,-0.267194,-0.622229,-0.285479,-0.755033,-0.300634,-0.858363
STUDY,0.0,0.0,-0.047387,-0.259086,-0.015726,-0.491421,0.070158,-0.654275,0.157827,-0.744659,0.010521,-0.562694,0.158037,-0.799064,0.24811,-0.912575,0.316536,-1.0,0.095865,-0.478369,0.242977,-0.737313,0.337489,-0.878646,0.404934,-0.984499,0.185869,-0.369073,0.308482,-0.620548,0.39057,-0.765677,0.447006,-0.875547,0.274881,-0.248586,0.352312,-0.457013,0.402584,-0.585673,0.446737,-0.686835,0.0,0.0,0.070871,-0.188413,0.104013,-0.399992,0.070378,-0.558795,0.007378,-0.649939,0.050245,-0.486915,-0.015482,-0.746397,-0.072684,-0.892329,-0.122806,-0.999642,-0.020188,-0.436897,-0.094275,-0.719085,-0.163273,-0.884112,-0.222539,-1.0,-0.10415,-0.356386,-0.169967,-0.620725,-0.222265,-0.780643,-0.259636,-0.895102,-0.198552,-0.25212,-0.251948,-0.437606,-0.287944,-0.55647,-0.319813,-0.655659
STUDY,0.0,0.0,-0.0559,-0.248354,-0.041461,-0.479321,0.024974,-0.642481,0.107145,-0.732106,0.016366,-0.546557,0.162238,-0.799812,0.25585,-0.918139,0.330846,-1.0,0.098085,-0.469325,0.24499,-0.747738,0.345988,-0.89446,0.422706,-0.994427,0.184522,-0.363899,0.308065,-0.636865,0.400002,-0.785658,0.46865,-0.88857,0.271117,-0.244468,0.351689,-0.464951,0.404448,-0.597083,0.450775,-0.699979,0.0,0.0,0.063605,-0.190422,0.092313,-0.392349,0.074054,-0.540586,0.016024,-0.628945,0.033347,-0.489883,-0.037373,-0.758653,-0.089759,-0.898969,-0.138079,-1.0,-0.035018,-0.43587,-0.109196,-0.720462,-0.172322,-0.877207,-0.226097,-0.979653,-0.115654,-0.356229,-0.180299,-0.629888,-0.231632,-0.787376,-0.267677,-0.890477,-0.207903,-0.258976,-0.266636,-0.471408,-0.299489,-0.591591,-0.323673,-0.682506
STUDY,0.0,0.0,-0.040856,-0.271869,-0.00618,-0.472998,0.069815,-0.593884,0.148916,-0.647894,0.035182,-0.574201,0.151364,-0.791602,0.222073,-0.908275,0.275863,-0.999118,0.112172,-0.53984,0.227804,-0.7697,0.302788,-0.898336,0.35886,-1.0,0.193355,-0.469648,0.291491,-0.687515,0.355705,-0.815699,0.402222,-0.920992,0.271646,-0.369708,0.337949,-0.557026,0.378083,-0.668678,0.413628,-0.760535,0.0,0.0,0.061201,-0.202747,0.080228,-0.384474,0.05941,-0.515204,2.4e-05,-0.586749,0.025385,-0.505766,-0.046534,-0.745947,-0.099618,-0.883604,-0.149391,-0.991233,-0.039455,-0.470273,-0.109729,-0.738115,-0.171124,-0.88926,-0.224709,-1.0,-0.116433,-0.404051,-0.173211,-0.655325,-0.223278,-0.803754,-0.26443,-0.907917,-0.198518,-0.312018,-0.235861,-0.504365,-0.266194,-0.621163,-0.29616,-0.714236
STUDY,0.0,0.0,-0.053221,-0.2463,-0.020679,-0.445102,0.059194,-0.553972,0.13716,-0.583703,0.009321,-0.554663,0.127536,-0.794368,0.204882,-0.906987,0.265557,-0.98632,0.088002,-0.512515,0.212789,-0.775281,0.298426,-0.906979,0.364376,-1.0,0.174759,-0.430619,0.280075,-0.687032,0.352498,-0.821375,0.405147,-0.921586,0.261706,-0.319961,0.330361,-0.533334,0.370751,-0.657712,0.407085,-0.756827,0.0,0.0,0.07214,-0.186982,0.098929,-0.370127,0.092246,-0.506992,0.049366,-0.59941,0.047807,-0.511814,-0.022266,-0.772959,-0.080813,-0.904793,-0.131794,-1.0,-0.015619,-0.468975,-0.094915,-0.753943,-0.157429,-0.891604,-0.207803,-0.982554,-0.094564,-0.396646,-0.166822,-0.678377,-0.225227,-0.831636,-0.269656,-0.938858,-0.182157,-0.301099,-0.2399,-0.516947,-0.272212,-0.638684,-0.299397,-0.736126
STUDY,0.0,0.0,-0.050463,-0.246415,-0.008563,-0.484428,0.078245,-0.638711,0.16304,-0.715998,0.024309,-0.565492,0.163804,-0.812195,0.254277,-0.921369,0.324218,-1.0,0.105585,-0.480782,0.251828,-0.744989,0.346151,-0.885801,0.4161,-0.989777,0.190917,-0.368814,0.312065,-0.628303,0.395114,-0.779968,0.456046,-0.894265,0.27557,-0.2463,0.357001,-0.456647,0.409154,-0.591616,0.456884,-0.69963,0.0,0.0,0.069727,-0.19139,0.105235,-0.404378,0.073248,-0.557963,0.002157,-0.628754,0.050835,-0.486258,-0.027059,-0.76869,-0.082899,-0.902731,-0.132816,-1.0,-0.020262,-0.427796,-0.108636,-0.733929,-0.176162,-0.889342,-0.231213,-0.992881,-0.103785,-0.345236,-0.177625,-0.62877,-0.231168,-0.778226,-0.268456,-0.880697,-0.196608,-0.248776,-0.256167,-0.456447,-0.289691,-0.571659,-0.318214,-0.663845
STUDY,0.0,0.0,0.000734,-0.263162,0.07043,-0.481287,0.173178,-0.613458,0.259254,-0.691507,0.081483,-0.558119,0.243671,-0.805137,0.348994,-0.919478,0.431796,-1.0,0.144088,-0.475444,0.319565,-0.730638,0.43396,-0.860277,0.522249,-0.944592,0.216391,-0.361127,0.367544,-0.604651,0.46887,-0.73826,0.545245,-0.831493,0.29345,-0.230733,0.397203,-0.425532,0.460358,-0.548326,0.518932,-0.645646,0.0,0.0,0.05502,-0.201326,0.072454,-0.400637,0.050206,-0.546315,-0.001095,-0.625081,0.033451,-0.478102,-0.048741,-0.755478,-0.110984,-0.897801,-0.165273,-1.0,-0.033294,-0.418674,-0.123087,-0.727461,-0.201187,-0.890925,-0.267439,-0.998136,-0.113794,-0.336974,-0.188986,-0.618195,-0.247676,-0.772092,-0.290712,-0.872106,-0.203201,-0.240945,-0.267759,-0.444299,-0.308583,-0.567107,-0.344815,-0.667813
